case_index,pack_index,pack_case_index,adventure_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,model_alias,runtime_key,manifest_path
354,6,54,30,ADV-0727,The Splintered Crypt,The Dread Dungeononomicon,Raging Swan Press,8,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-investigation-adv0727-v1.yml
355,6,55,30,ADV-0727,The Splintered Crypt,The Dread Dungeononomicon,Raging Swan Press,8,Structural Openness,production-base,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-structural-openness-adv0727-v1.yml
356,6,56,30,ADV-0727,The Splintered Crypt,The Dread Dungeononomicon,Raging Swan Press,8,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-darkness-adv0727-v1.yml
357,6,57,30,ADV-0727,The Splintered Crypt,The Dread Dungeononomicon,Raging Swan Press,8,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-player-beginner-adv0727-v1.yml
358,6,58,30,ADV-0727,The Splintered Crypt,The Dread Dungeononomicon,Raging Swan Press,8,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-gmbs-adv0727-v1.yml
359,6,59,30,ADV-0727,The Splintered Crypt,The Dread Dungeononomicon,Raging Swan Press,8,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-029/production-backlog-029-qwen-seriousness-adv0727-v1.yml
360,6,60,30,ADV-0727,The Splintered Crypt,The Dread Dungeononomicon,Raging Swan Press,8,Levels,levels-v2.1,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-levels-adv0727-v1.yml
361,7,1,31,ADV-0728,Starfall Chantry,The Dread Dungeononomicon,Raging Swan Press,10,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-029/production-backlog-029-qwen27-nos-adv0728-v1.yml
362,7,2,31,ADV-0728,Starfall Chantry,The Dread Dungeononomicon,Raging Swan Press,10,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-029/production-backlog-029-gptoss-ee-adv0728-v1.yml
363,7,3,31,ADV-0728,Starfall Chantry,The Dread Dungeononomicon,Raging Swan Press,10,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-029/production-backlog-029-gemma-gmpb-adv0728-v1.yml
364,7,4,31,ADV-0728,Starfall Chantry,The Dread Dungeononomicon,Raging Swan Press,10,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-combat-adv0728-v1.yml
365,7,5,31,ADV-0728,Starfall Chantry,The Dread Dungeononomicon,Raging Swan Press,10,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-social-adv0728-v1.yml
366,7,6,31,ADV-0728,Starfall Chantry,The Dread Dungeononomicon,Raging Swan Press,10,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-investigation-adv0728-v1.yml
367,7,7,31,ADV-0728,Starfall Chantry,The Dread Dungeononomicon,Raging Swan Press,10,Structural Openness,production-base,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-structural-openness-adv0728-v1.yml
368,7,8,31,ADV-0728,Starfall Chantry,The Dread Dungeononomicon,Raging Swan Press,10,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-darkness-adv0728-v1.yml
369,7,9,31,ADV-0728,Starfall Chantry,The Dread Dungeononomicon,Raging Swan Press,10,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-player-beginner-adv0728-v1.yml
370,7,10,31,ADV-0728,Starfall Chantry,The Dread Dungeononomicon,Raging Swan Press,10,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-gmbs-adv0728-v1.yml
371,7,11,31,ADV-0728,Starfall Chantry,The Dread Dungeononomicon,Raging Swan Press,10,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-029/production-backlog-029-qwen-seriousness-adv0728-v1.yml
372,7,12,31,ADV-0728,Starfall Chantry,The Dread Dungeononomicon,Raging Swan Press,10,Levels,levels-v2.1,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-levels-adv0728-v1.yml
373,7,13,32,ADV-0729,Undercity Chapel,The Dread Dungeononomicon,Raging Swan Press,10,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-029/production-backlog-029-qwen27-nos-adv0729-v1.yml
374,7,14,32,ADV-0729,Undercity Chapel,The Dread Dungeononomicon,Raging Swan Press,10,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-029/production-backlog-029-gptoss-ee-adv0729-v1.yml
375,7,15,32,ADV-0729,Undercity Chapel,The Dread Dungeononomicon,Raging Swan Press,10,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-029/production-backlog-029-gemma-gmpb-adv0729-v1.yml
376,7,16,32,ADV-0729,Undercity Chapel,The Dread Dungeononomicon,Raging Swan Press,10,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-combat-adv0729-v1.yml
377,7,17,32,ADV-0729,Undercity Chapel,The Dread Dungeononomicon,Raging Swan Press,10,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-social-adv0729-v1.yml
378,7,18,32,ADV-0729,Undercity Chapel,The Dread Dungeononomicon,Raging Swan Press,10,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-investigation-adv0729-v1.yml
379,7,19,32,ADV-0729,Undercity Chapel,The Dread Dungeononomicon,Raging Swan Press,10,Structural Openness,production-base,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-structural-openness-adv0729-v1.yml
380,7,20,32,ADV-0729,Undercity Chapel,The Dread Dungeononomicon,Raging Swan Press,10,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-darkness-adv0729-v1.yml
381,7,21,32,ADV-0729,Undercity Chapel,The Dread Dungeononomicon,Raging Swan Press,10,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-player-beginner-adv0729-v1.yml
382,7,22,32,ADV-0729,Undercity Chapel,The Dread Dungeononomicon,Raging Swan Press,10,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-gmbs-adv0729-v1.yml
383,7,23,32,ADV-0729,Undercity Chapel,The Dread Dungeononomicon,Raging Swan Press,10,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-029/production-backlog-029-qwen-seriousness-adv0729-v1.yml
384,7,24,32,ADV-0729,Undercity Chapel,The Dread Dungeononomicon,Raging Swan Press,10,Levels,levels-v2.1,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-levels-adv0729-v1.yml
385,7,25,33,ADV-0730,Wreck of the Sea Sprite,The Dread Dungeononomicon,Raging Swan Press,10,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-029/production-backlog-029-qwen27-nos-adv0730-v1.yml
386,7,26,33,ADV-0730,Wreck of the Sea Sprite,The Dread Dungeononomicon,Raging Swan Press,10,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-029/production-backlog-029-gptoss-ee-adv0730-v1.yml
387,7,27,33,ADV-0730,Wreck of the Sea Sprite,The Dread Dungeononomicon,Raging Swan Press,10,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-029/production-backlog-029-gemma-gmpb-adv0730-v1.yml
388,7,28,33,ADV-0730,Wreck of the Sea Sprite,The Dread Dungeononomicon,Raging Swan Press,10,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-combat-adv0730-v1.yml
389,7,29,33,ADV-0730,Wreck of the Sea Sprite,The Dread Dungeononomicon,Raging Swan Press,10,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-social-adv0730-v1.yml
390,7,30,33,ADV-0730,Wreck of the Sea Sprite,The Dread Dungeononomicon,Raging Swan Press,10,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-investigation-adv0730-v1.yml
391,7,31,33,ADV-0730,Wreck of the Sea Sprite,The Dread Dungeononomicon,Raging Swan Press,10,Structural Openness,production-base,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-structural-openness-adv0730-v1.yml
392,7,32,33,ADV-0730,Wreck of the Sea Sprite,The Dread Dungeononomicon,Raging Swan Press,10,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-darkness-adv0730-v1.yml
393,7,33,33,ADV-0730,Wreck of the Sea Sprite,The Dread Dungeononomicon,Raging Swan Press,10,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-player-beginner-adv0730-v1.yml
394,7,34,33,ADV-0730,Wreck of the Sea Sprite,The Dread Dungeononomicon,Raging Swan Press,10,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-gmbs-adv0730-v1.yml
395,7,35,33,ADV-0730,Wreck of the Sea Sprite,The Dread Dungeononomicon,Raging Swan Press,10,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-029/production-backlog-029-qwen-seriousness-adv0730-v1.yml
396,7,36,33,ADV-0730,Wreck of the Sea Sprite,The Dread Dungeononomicon,Raging Swan Press,10,Levels,levels-v2.1,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-levels-adv0730-v1.yml
